Freq(Hz),Eq=(1-S11)/(1+S11)(DB),Eq=(1-S11)/(1+S11)(DEG),S11(DB),S11(DEG),S12(DB),S12(DEG),S21(DB),S21(DEG),S22(DB),S22(DEG)
150195000,-32.969254,46.978786,-0.2662282,-1.8824798,-83.990044,-173.09784,-83.427986,57.335701,-0.89444411,94.126648
150195937.5,-32.980244,46.86739,-0.26644558,-1.8766869,-83.665123,-80.37822,-85.684441,-45.549976,-0.89541173,94.124405
150196875,-32.965248,46.876343,-0.26686126,-1.8802058,-78.556625,104.45762,-82.122704,-136.17883,-0.89623439,94.117149
150197812.5,-32.973072,46.686211,-0.26756483,-1.8726676,-94.737503,50.602203,-79.701439,33.154472,-0.89601767,94.106575
150198750,-32.972031,46.755909,-0.26725125,-1.8750374,-89.210251,-125.22439,-78.948212,-97.984787,-0.89543843,94.103531
150199687.5,-32.983093,46.750248,-0.26693919,-1.8724756,-77.104179,-107.29446,-80.468506,-93.860672,-0.89476222,94.097984
150200625,-32.985012,46.761475,-0.26682469,-1.8724072,-93.241722,-78.548889,-87.1437,60.887619,-0.89400464,94.091927
150201562.5,-32.946842,46.940571,-0.26710662,-1.8861704,-82.131012,144.58904,-80.112221,80.060555,-0.89659792,94.083008
150202500,-32.954704,46.758381,-0.26777235,-1.8788584,-81.434128,-112.10378,-92.392769,-136.61494,-0.89610922,94.079941
150203437.5,-32.963779,46.728355,-0.26764193,-1.8759711,-80.274124,142.46138,-78.10984,9.1785536,-0.89667255,94.070618
150204375,-32.977562,46.778839,-0.26696739,-1.8745476,-77.749794,63.096481,-76.864731,-78.281082,-0.89486092,94.068245
150205312.5,-32.927776,46.867943,-0.26805654,-1.8880777,-77.13623,-90.592377,-79.378609,64.638794,-0.89659268,94.064095
150206250,-32.965927,46.731682,-0.26755932,-1.8756096,-75.156929,41.191738,-87.610855,-12.85121,-0.89649975,94.052513
150207187.5,-32.975742,46.979206,-0.26602739,-1.8810865,-82.157753,-125.98265,-89.551514,31.614391,-0.89541042,94.041252
150208125,-32.982193,46.828339,-0.26657966,-1.8750679,-78.20887,77.234062,-78.488853,71.942459,-0.89629418,94.045662
150209062.5,-32.962193,46.72089,-0.26772791,-1.876084,-81.685303,44.517944,-78.048065,-33.019581,-0.89624959,94.040909
150210000,-32.988438,46.906284,-0.2660014,-1.8761081,-75.187416,163.76701,-85.988739,-76.69957,-0.89615405,94.031227
150210937.5,-33.016342,46.710407,-0.26611638,-1.8641002,-85.593994,-118.08777,-79.43499,106.25837,-0.89640474,94.024826
150211875,-32.96965,46.722893,-0.26748827,-1.874535,-76.926628,66.783691,-83.309631,-49.450237,-0.89623302,94.022316
150212812.5,-32.952061,46.561764,-0.26883024,-1.8733582,-101.59372,41.378063,-80.809021,-77.662506,-0.89495337,94.017624
150213750,-32.966465,46.749222,-0.26745573,-1.8760343,-88.419579,68.87587,-89.746681,43.342918,-0.89524448,94.004204
150214687.5,-32.969753,46.816475,-0.26702055,-1.8773917,-82.773193,-91.094131,-91.271416,77.081322,-0.8949846,94.001579
150215625,-32.957668,46.754738,-0.26769918,-1.8781053,-78.846558,143.91776,-77.728676,-87.419144,-0.89561117,93.983955
150216562.5,-33.010628,46.710869,-0.26628917,-1.8653413,-79.253349,157.7999,-78.029762,-69.683846,-0.89627862,93.989349
150217500,-32.934673,46.595924,-0.26919904,-1.8781725,-81.645164,89.860367,-95.160744,31.736164,-0.89597076,93.989738
150218437.5,-32.963741,46.82391,-0.2671684,-1.8789204,-83.072021,-171.87202,-81.522812,18.837427,-0.89539325,93.983238
150219375,-32.968792,46.700481,-0.26762593,-1.8740306,-79.990326,175.99637,-81.844223,-62.552368,-0.89553267,93.974159
150220312.5,-32.976028,46.73344,-0.26723975,-1.8734832,-80.574501,-118.02552,-99.885803,-163.35335,-0.89749366,93.970825
150221250,-32.98494,46.656094,-0.26734865,-1.8691831,-90.32737,-53.780979,-85.45015,-157.89841,-0.8968845,93.957115
150222187.5,-32.982643,46.761581,-0.2668969,-1.8729216,-84.10154,-169.77876,-82.589577,171.65121,-0.89504099,93.954102
150223125,-32.937424,46.811111,-0.26804262,-1.8842289,-88.174866,-117.81459,-85.198509,57.37167,-0.89663202,93.940544
150224062.5,-32.961826,46.907841,-0.26680949,-1.8819139,-79.77652,43.38158,-86.298927,-171.64915,-0.89720196,93.94294
150225000,-32.98724,46.713245,-0.26699519,-1.8704458,-86.14785,95.004051,-83.262238,-125.89315,-0.89647913,93.928223
150225937.5,-32.973705,46.833744,-0.26681331,-1.8770674,-79.261124,-65.774063,-75.84713,-171.2726,-0.8972261,93.930923
150226875,-32.984154,46.843147,-0.26644599,-1.8750982,-75.41024,168.28223,-80.444199,-156.49632,-0.89733183,93.92569
150227812.5,-32.981865,46.609127,-0.2676757,-1.8683994,-79.586288,-78.830208,-79.578888,166.04248,-0.89692169,93.907654
150228750,-32.991856,46.589275,-0.26746607,-1.8656396,-87.80674,137.56261,-90.529266,136.0365,-0.89754283,93.915459
150229687.5,-32.973827,46.852013,-0.26671878,-1.877602,-87.598038,36.311207,-89.30864,95.246437,-0.89730579,93.904236
150230625,-32.978477,46.678394,-0.26743719,-1.8712618,-78.644829,129.08992,-76.706406,146.47038,-0.89583415,93.901443
150231562.5,-32.96043,46.780823,-0.26748446,-1.8783113,-77.565758,153.97635,-80.542351,-70.233902,-0.89628726,93.896233
150232500,-32.949039,46.743462,-0.26802123,-1.8796244,-72.411621,-71.459816,-79.419937,-88.859688,-0.89723396,93.894089
150233437.5,-32.967411,46.909489,-0.26662993,-1.8807549,-82.435707,-69.107506,-86.318962,128.70796,-0.89644587,93.87323
150234375,-32.967388,46.672436,-0.2678082,-1.8734689,-79.05011,-73.361778,-77.639374,10.367733,-0.89654136,93.87989
150235312.5,-32.977558,46.812302,-0.26680148,-1.8755766,-79.213821,-178.04909,-78.379555,-173.62701,-0.89693123,93.870773
150236250,-33.001087,46.713615,-0.26656812,-1.8674762,-78.589119,-88.063065,-78.678253,-36.254509,-0.89674723,93.866615
150237187.5,-33.015011,46.809494,-0.26566792,-1.8674188,-78.237495,-42.072929,-77.990051,176.87494,-0.89509773,93.867813
150238125,-32.943974,46.947624,-0.26715961,-1.8870106,-82.185776,-58.499107,-74.027733,66.031357,-0.89644092,93.854492
150239062.5,-32.956013,46.753174,-0.26775798,-1.8784153,-82.921791,-80.581619,-80.456779,35.23077,-0.8955003,93.847733
150240000,-32.98793,46.736702,-0.26685774,-1.8710172,-86.768875,3.0129392,-76.298477,-164.31509,-0.89746165,93.84037
150240937.5,-32.989456,46.816372,-0.26641619,-1.8731331,-79.026619,-36.902164,-91.062477,132.78241,-0.89738333,93.839706
150241875,-32.966484,46.742874,-0.26748663,-1.8758342,-76.668327,-68.723946,-80.426819,-30.592554,-0.89874387,93.833954
150242812.5,-32.976242,46.646706,-0.26766291,-1.8707675,-79.177238,-67.433289,-73.21756,11.075319,-0.89862794,93.829735
150243750,-32.950298,46.746666,-0.26796654,-1.879451,-80.910622,-144.94249,-74.264938,-172.81786,-0.89632267,93.816887
150244687.5,-32.990883,46.955971,-0.26567975,-1.8770993,-76.712875,-53.64983,-77.038139,56.226265,-0.89902544,93.812012
150245625,-32.964848,46.715065,-0.26767501,-1.8753312,-91.207916,-107.25063,-81.132874,27.005333,-0.896263,93.816353
150246562.5,-32.985882,46.819763,-0.26650909,-1.8740087,-82.070007,-144.08139,-80.439629,-9.5263586,-0.89737594,93.807831
150247500,-33.007835,46.833008,-0.265771,-1.8696815,-76.117294,-69.995346,-77.411446,68.288399,-0.8981337,93.796875
150248437.5,-32.965588,46.819138,-0.26713532,-1.878374,-77.033531,-83.029968,-76.529953,-58.214626,-0.89754444,93.783188
150249375,-32.977982,46.809166,-0.26680401,-1.8753884,-80.709839,-132.56033,-100.9211,-138.47227,-0.8985936,93.785172
150250312.5,-33.002327,46.850098,-0.26585492,-1.8713912,-78.216278,-96.252083,-90.32122,-54.211071,-0.89791489,93.774864
150251250,-32.934498,46.852852,-0.26792461,-1.8861514,-76.942322,-62.320717,-78.401009,-116.49558,-0.89870548,93.770142
150252187.5,-32.984386,47.025421,-0.26553294,-1.880628,-87.638657,171.94754,-87.697975,-22.256443,-0.89731783,93.764885
150253125,-32.983456,46.682331,-0.26726454,-1.8703105,-83.988258,121.97092,-81.875771,9.8558798,-0.89772832,93.759842
150254062.5,-32.971615,46.780422,-0.26714239,-1.875881,-88.536667,-16.78887,-79.749466,50.88641,-0.89626288,93.744759
150255000,-33.017544,46.678543,-0.26623675,-1.8628666,-95.207962,-102.731,-81.594444,-111.74943,-0.89669621,93.742249
150255937.5,-33.002556,46.993233,-0.26513815,-1.8757149,-75.93483,106.2309,-81.552612,161.76006,-0.89691913,93.744308
150256875,-32.964264,46.753132,-0.26750404,-1.8766299,-76.792549,-141.19342,-73.686501,-112.69218,-0.89837277,93.73893
150257812.5,-32.982208,46.809566,-0.26667228,-1.874488,-83.970695,23.135715,-77.825798,-13.513119,-0.89678884,93.725029
150258750,-32.9944,46.737953,-0.26665294,-1.8696618,-91.753685,-157.17174,-74.698898,-168.84129,-0.89833826,93.733871
150259687.5,-32.983368,46.762577,-0.26686975,-1.8727958,-89.549721,122.02163,-101.9576,-5.5001369,-0.89511007,93.714684
150260625,-32.956875,46.878044,-0.26710999,-1.8820713,-84.795494,-4.8021293,-85.972305,-87.866859,-0.89739043,93.707809
150261562.5,-32.982212,46.919964,-0.26612401,-1.8778723,-89.381561,-47.51601,-76.345764,-97.982071,-0.89698166,93.712936
150262500,-32.981476,46.746517,-0.26700747,-1.8727102,-86.361328,37.189106,-78.963043,77.669014,-0.89764774,93.698944
150263437.5,-33.000374,46.8643,-0.26584429,-1.8722464,-78.41069,113.58282,-86.094826,-95.830864,-0.897807,93.70359
150264375,-32.976852,46.759876,-0.26708329,-1.8741181,-85.680618,59.156708,-80.899704,-35.577942,-0.89847034,93.69619
150265312.5,-32.966972,46.760944,-0.26738182,-1.8762844,-91.227333,-30.994818,-84.531456,-38.814373,-0.8973164,93.682465
150266250,-32.979111,46.852787,-0.26655287,-1.8764842,-86.641731,-134.40636,-79.956322,-126.54055,-0.895666,93.683846
150267187.5,-33.005531,47.175884,-0.26413962,-1.8806345,-93.661522,138.67937,-79.720604,-17.191002,-0.89843369,93.667747
150268125,-32.987148,46.89278,-0.26610783,-1.8759723,-85.65596,-167.49442,-77.095398,-3.8928685,-0.89883685,93.670967
150269062.5,-32.958786,46.884598,-0.26701865,-1.8818587,-98.252396,-177.68782,-73.98069,-54.408962,-0.89641398,93.656837
150270000,-32.977806,46.703094,-0.26733547,-1.8721666,-87.766579,52.815243,-84.992882,151.29767,-0.8972435,93.65416
150270937.5,-32.990894,46.887978,-0.26601696,-1.8750165,-87.209076,33.625439,-81.193756,-78.737862,-0.89743704,93.649017
150271875,-32.989086,46.905106,-0.26598731,-1.8759314,-84.120049,-179.8486,-81.512917,-1.6847016,-0.89734012,93.652023
150272812.5,-32.972576,46.998569,-0.26602796,-1.8823656,-88.215767,-151.93228,-77.698563,136.64183,-0.89838719,93.640106
150273750,-32.962849,46.841988,-0.26710591,-1.8796693,-99.962761,-136.62628,-84.38398,169.75281,-0.89793891,93.63002
150274687.5,-33.014709,46.735176,-0.26604414,-1.8652092,-86.748566,-5.4544272,-86.162682,-77.476433,-0.89845854,93.624382
150275625,-32.978497,47.050419,-0.26558849,-1.882668,-85.607681,-170.4072,-79.729454,179.21538,-0.89811695,93.632988
150276562.5,-32.978519,46.962303,-0.26602653,-1.8799678,-87.460541,-43.332176,-74.818321,-177.67119,-0.89752573,93.612831
150277500,-32.959667,46.854557,-0.26714116,-1.8807449,-76.03363,-19.035795,-84.872284,41.499897,-0.89779973,93.604637
150278437.5,-32.96035,46.6367,-0.26820254,-1.8738856,-93.482521,-68.564117,-77.366707,160.15523,-0.89750236,93.598
150279375,-32.958775,46.545971,-0.2687009,-1.8714225,-85.770668,48.433052,-78.604858,-92.862923,-0.89766347,93.589531
150280312.5,-32.977203,46.974823,-0.2660045,-1.8806361,-86.029518,-173.29846,-76.786392,-9.090744,-0.89671755,93.596092
150281250,-32.994068,46.775558,-0.26647702,-1.870887,-84.300819,-64.233322,-83.331795,31.993494,-0.89802217,93.591019
150282187.5,-32.999256,46.609852,-0.2671369,-1.8646835,-111.12534,-25.987375,-78.569351,-81.99527,-0.89673042,93.577667
150283125,-32.956558,46.792122,-0.26754749,-1.8794967,-78.065987,-165.30722,-85.689224,-44.373886,-0.89695668,93.576744
150284062.5,-32.948986,46.692707,-0.26827526,-1.8780696,-79.605247,-125.43868,-77.052803,-168.39467,-0.89821553,93.570145
150285000,-32.974884,46.742142,-0.26723185,-1.8739979,-80.280739,-118.39558,-87.64621,-126.21639,-0.89877015,93.556419
150285937.5,-32.947372,46.738659,-0.26809657,-1.8798372,-80.290359,17.43988,-82.030388,-98.742744,-0.89869422,93.554649
150286875,-32.96516,46.75452,-0.26746953,-1.8764786,-92.096481,-65.110924,-79.779579,-31.821026,-0.8970347,93.546524
150287812.5,-32.961987,46.805012,-0.26731631,-1.8787189,-79.659615,-94.594017,-75.665253,-164.25002,-0.8975876,93.531662
150288750,-32.957397,46.515179,-0.26889595,-1.8707664,-94.061501,-91.591164,-76.274864,-79.607788,-0.89834797,93.540207
150289687.5,-32.964729,46.799068,-0.26726142,-1.8779424,-79.361908,86.358101,-79.885406,128.52234,-0.89659011,93.531067
150290625,-32.958797,46.949333,-0.26669571,-1.8838447,-90.07682,101.77614,-82.370613,28.739674,-0.89830714,93.522804
150291562.5,-32.951797,46.841602,-0.26744768,-1.8820508,-80.818504,-142.61102,-81.881287,-143.63731,-0.89824462,93.522964
150292500,-32.986923,47.000706,-0.26557842,-1.8793234,-76.772049,-42.471081,-85.296616,-142.54337,-0.89910889,93.511948
150293437.5,-32.962471,46.771545,-0.26746777,-1.8775845,-77.393593,63.397633,-85.912766,-149.16118,-0.89655548,93.513268
150294375,-32.945442,46.906277,-0.26732084,-1.88542,-88.097733,-177.18578,-91.930954,-61.753975,-0.89889973,93.499542
150295312.5,-32.948128,46.618965,-0.26866817,-1.8759772,-84.798004,-164.04158,-87.05574,173.75864,-0.89819503,93.503334
150296250,-32.960125,46.760208,-0.26759627,-1.8777419,-93.491325,179.34346,-84.362198,-154.93872,-0.89842701,93.494186
150297187.5,-32.964199,46.906723,-0.26674226,-1.8813658,-88.236603,-46.076519,-80.497185,-122.56112,-0.89831382,93.489319
150298125,-32.963409,47.018379,-0.26620996,-1.884961,-81.019859,-107.84687,-80.200577,-59.252556,-0.89892828,93.475342
150299062.5,-32.962292,46.630798,-0.26817185,-1.8732845,-82.149834,-0.3583912,-94.288849,-73.234863,-0.89776641,93.461319
150300000,-32.957439,46.904972,-0.2669585,-1.8827765,-83.976135,-166.37529,-85.616478,-136.84718,-0.89927864,93.467392
150300937.5,-32.967846,46.81675,-0.26707777,-1.8778121,-84.371971,18.035816,-77.329727,-100.8149,-0.89894533,93.465477
150301875,-32.922066,46.718967,-0.26897678,-1.8847145,-77.806427,175.56766,-78.288841,-64.544167,-0.89857304,93.459534
150302812.5,-32.937965,46.870495,-0.26772958,-1.8859419,-75.974388,-8.2549219,-89.809662,-54.076492,-0.89767665,93.447243
150303750,-32.991226,46.935978,-0.26576862,-1.8764139,-84.346733,-162.0045,-79.510963,-37.218369,-0.89800441,93.439499
150304687.5,-32.920048,46.973003,-0.26776907,-1.8929993,-82.670135,-78.692802,-89.470505,75.788261,-0.89725405,93.434998
150305625,-32.944008,46.668743,-0.26854819,-1.8784066,-79.630493,54.417366,-80.219978,160.89638,-0.89836848,93.426659
150306562.5,-32.939114,46.792522,-0.26808313,-1.8832887,-86.768555,-9.7466526,-76.310158,-12.902311,-0.89942741,93.424568
150307500,-32.941986,46.916561,-0.26737589,-1.8864874,-79.901047,-91.614075,-81.048309,-133.69041,-0.89911342,93.416237
150308437.5,-32.948009,46.63583,-0.26858798,-1.8765233,-83.879082,148.33168,-90.07058,9.9239025,-0.89756954,93.417725
150309375,-32.977055,46.693275,-0.26740721,-1.872026,-78.283936,-46.611122,-91.146782,111.92415,-0.89871436,93.397873
150310312.5,-32.968437,46.954285,-0.26637527,-1.8819056,-79.993965,69.965874,-77.014809,-166.7959,-0.90006024,93.396416
150311250,-32.942627,46.697853,-0.26844606,-1.8796045,-85.192879,-9.1464739,-87.212601,60.065403,-0.89840567,93.390053
150312187.5,-32.964867,46.782982,-0.2673372,-1.8774179,-79.446724,51.379829,-82.272629,134.45245,-0.89908719,93.390884
150313125,-32.928085,46.881344,-0.26798001,-1.8884238,-79.719376,-129.92964,-79.463074,-16.750114,-0.89927363,93.380424
150314062.5,-32.937038,46.876625,-0.26772764,-1.8863324,-77.612823,80.463478,-77.57122,48.340916,-0.89849222,93.363075
150315000,-32.954323,46.883141,-0.26716307,-1.8827814,-80.57785,-143.85866,-81.696426,138.53641,-0.89914948,93.373657
150315937.5,-32.970341,46.818363,-0.26699314,-1.8773228,-77.22982,-65.65126,-80.554794,-34.517323,-0.90010703,93.367249
150316875,-32.933273,46.840725,-0.26802289,-1.8860434,-92.583778,135.40388,-80.863441,-83.586899,-0.89994568,93.35675
150317812.5,-32.964256,46.860279,-0.26697162,-1.8799266,-76.743423,-34.844326,-81.524757,114.68398,-0.89973778,93.356255
150318750,-32.968094,46.853909,-0.2668854,-1.8789002,-77.516388,95.804352,-80.855202,-100.59771,-0.89948577,93.344406
150319687.5,-32.936729,46.780544,-0.26821649,-1.8834367,-80.132805,-169.97881,-79.328339,-4.9982777,-0.89988047,93.34127
150320625,-32.946396,46.769814,-0.26797161,-1.8810093,-85.668846,163.99863,-78.707245,-132.0721,-0.89834893,93.340477
150321562.5,-32.933838,46.811249,-0.26815253,-1.8850112,-88.534798,-136.57434,-78.903877,63.364685,-0.89886028,93.33448
150322500,-32.956005,46.922497,-0.26691526,-1.8836263,-86.817215,172.35149,-89.97596,-36.673248,-0.89932013,93.328331
150323437.5,-32.958519,47.007824,-0.26641244,-1.8856992,-99.619949,31.613958,-92.374229,94.656525,-0.89917076,93.330399
150324375,-32.9361,46.736027,-0.26845771,-1.8821982,-82.446121,71.89122,-76.728928,-106.40986,-0.89767247,93.306534
150325312.5,-32.992516,46.806179,-0.26637295,-1.8721608,-81.114929,-38.037495,-77.441849,179.19963,-0.89868003,93.306061
150326250,-32.964634,46.686596,-0.26782286,-1.8744999,-79.241371,179.73451,-76.963043,140.84198,-0.89862853,93.299789
150327187.5,-32.949551,46.753365,-0.26795617,-1.879819,-81.260353,148.90474,-80.499397,-116.05537,-0.89906508,93.298538
150328125,-32.960777,46.871799,-0.26702115,-1.8810337,-80.401947,-155.07768,-80.889771,-23.698967,-0.89893603,93.293098
150329062.5,-32.948483,46.803638,-0.26773894,-1.8816009,-77.988449,-83.047195,-82.213448,119.86848,-0.89965588,93.285004
150330000,-32.978233,46.832027,-0.26668277,-1.8760359,-88.741379,-58.600372,-84.573906,-114.98252,-0.90068591,93.269318
150330937.5,-32.944786,46.930588,-0.26721972,-1.8863107,-75.964577,-51.154892,-76.843292,-155.46463,-0.90045583,93.275681
150331875,-32.947407,46.876205,-0.2674104,-1.8840683,-89.204178,98.272942,-96.75486,-60.217461,-0.90047812,93.257347
150332812.5,-32.9706,46.8857,-0.26665035,-1.8793339,-92.876022,-99.418472,-75.623039,-29.463238,-0.89862102,93.256615
150333750,-32.956055,46.903023,-0.26701072,-1.8830168,-86.99926,90.703262,-86.688652,106.55421,-0.90055895,93.249107
150334687.5,-32.956768,46.814327,-0.26743051,-1.8801347,-91.288216,-44.617489,-85.449821,-47.076374,-0.90029252,93.246574
150335625,-32.913345,46.773403,-0.26897493,-1.888294,-82.984497,-66.299141,-73.091812,175.78186,-0.89924502,93.246796
150336562.5,-32.933327,46.644459,-0.26899937,-1.8799667,-85.07032,21.545513,-79.505394,-162.67973,-0.89893252,93.241936
150337500,-32.934452,46.89156,-0.26773268,-1.8873541,-82.317741,59.685753,-85.876457,94.976532,-0.89930058,93.221245
150338437.5,-32.981861,46.64793,-0.26748389,-1.8695953,-83.722565,-157.16243,-78.867691,140.97729,-0.89966422,93.228897
150339375,-32.956196,46.791512,-0.26756161,-1.8795561,-94.055466,162.27591,-83.434822,64.543526,-0.8993147,93.214867
150340312.5,-32.939644,46.875904,-0.26765096,-1.8857442,-84.911812,-104.39535,-83.357018,110.35685,-0.89896995,93.21537
150341250,-32.965992,46.503967,-0.26868564,-1.8685696,-91.219391,160.41295,-80.050385,175.30199,-0.90030903,93.204384
150342187.5,-33.002117,46.738792,-0.26641211,-1.8680271,-81.798386,20.345169,-77.15905,131.7397,-0.90117335,93.197418
150343125,-32.94138,46.862137,-0.26766619,-1.8849436,-87.804749,79.091438,-78.929398,-25.856709,-0.90032923,93.189705
150344062.5,-32.956509,46.747997,-0.26776841,-1.8781482,-82.567116,174.1861,-87.997856,112.0032,-0.89970684,93.187675
150345000,-32.972141,46.803341,-0.2670123,-1.8764713,-77.70871,32.598431,-85.78949,58.307934,-0.90119445,93.180138
150345937.5,-32.940086,46.681129,-0.26860777,-1.8796377,-75.310104,-173.33289,-91.778572,-143.53989,-0.89987874,93.177032
150346875,-32.970108,46.89537,-0.26661736,-1.8797373,-88.51432,-95.484062,-86.979263,-44.377861,-0.89931411,93.171204
150347812.5,-32.945614,46.717503,-0.26825607,-1.879565,-81.025208,-83.905609,-73.639397,-130.26357,-0.89838791,93.17057
150348750,-32.948502,46.791767,-0.26779741,-1.8812305,-80.601044,-43.208302,-80.083679,-67.380287,-0.90102744,93.156723
150349687.5,-32.956921,46.833473,-0.26733053,-1.8806907,-87.170174,161.82454,-73.538635,122.69021,-0.90088069,93.152054
150350625,-32.920219,46.546173,-0.26989487,-1.8797569,-80.684608,125.05569,-86.586052,157.63547,-0.8990435,93.142982
150351562.5,-32.973419,46.872005,-0.26663196,-1.8783038,-80.268211,90.493843,-92.389702,-22.683413,-0.90009856,93.138512
150352500,-32.959019,46.623669,-0.26830834,-1.8737711,-76.662651,3.1966696,-76.080551,155.25111,-0.90086907,93.138954
